gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
1 2 1.9921875 2 2 2 0.2
1 4 0 41 0 0 0.0
2 2 2 41 2 2 0.2
3 2 1 45 1 1 0.1
4 4 0 45 0 0 0.0
5 4 0 51 0 0 0.0
6 4 0 56 0 0 0.0
7 4 0 62 0 0 0.0
8 4 0 68 0 0 0.0
9 4 0 71 0 0 0.0
10 4 0 79 0 0 0.0
11 4 0 81 0 0 0.0
12 4 0 85 0 0 0.0
13 4 0 88 0 0 0.0
14 4 0 91 0 0 0.0
15 4 0 92 0 0 0.0
16 4 0 97 0 0 0.0
17 4 0 101 0 0 0.0
18 4 0 105 0 0 0.0
19 4 0 108 0 0 0.0
20 4 0 110 0 0 0.0
21 4 0 111 0 0 0.0
22 4 0 113 0 0 0.0
23 4 0 114 0 0 0.0
24 4 0 120 0 0 0.0
25 4 0 128 0 0 0.0
26 4 0 132 0 0 0.0
27 4 0 137 0 0 0.0
28 4 0 141 0 0 0.0
29 4 0 144 0 0 0.0
30 4 0 148 0 0 0.0
31 4 0 153 0 0 0.0
32 4 0 157 0 0 0.0
33 4 0 161 0 0 0.0
34 4 0 164 0 0 0.0
35 4 0 167 0 0 0.0
36 4 0 172 0 0 0.0
37 4 0 173 0 0 0.0
38 4 0 175 0 0 0.0
39 4 0 179 0 0 0.0
40 4 0 181 0 0 0.0
41 4 0 181 0 0 0.0
42 4 0 184 0 0 0.0
43 4 0 184 0 0 0.0
44 4 0 187 0 0 0.0
45 4 0 188 0 0 0.0
46 4 0 192 0 0 0.0
47 4 0 195 0 0 0.0
48 4 0 196 0 0 0.0
49 4 0 198 0 0 0.0
50 4 0 199 0 0 0.0
51 4 0 200 0 0 0.0
52 4 0 204 0 0 0.0
53 4 0 206 0 0 0.0
54 4 0 210 0 0 0.0
55 4 0 212 0 0 0.0
56 4 0 214 0 0 0.0
57 4 0 217 0 0 0.0
58 4 0 218 0 0 0.0
59 4 0 219 0 0 0.0
60 4 0 223 0 0 0.0
61 4 0 224 0 0 0.0
62 4 0 226 0 0 0.0
63 4 0 229 0 0 0.0
64 4 0 235 0 0 0.0
65 4 0 236 0 0 0.0
66 4 0 239 0 0 0.0
67 4 0 239 0 0 0.0
68 4 0 241 0 0 0.0
69 4 0 243 0 0 0.0
70 4 0 244 0 0 0.0
71 4 0 244 0 0 0.0
72 4 0 246 0 0 0.0
73 4 0 246 0 0 0.0
74 4 0 246 0 0 0.0
75 4 0 246 0 0 0.0
76 4 0 247 0 0 0.0
77 4 0 247 0 0 0.0
78 4 0 247 0 0 0.0
79 4 0 248 0 0 0.0
80 4 0 250 0 0 0.0
81 4 0 252 0 0 0.0
82 4 0 255 0 0 0.0
83 4 0 258 0 0 0.0
84 4 0 258 0 0 0.0
85 4 0 261 0 0 0.0
86 4 0 263 0 0 0.0
87 4 0 266 0 0 0.0
88 4 0 267 0 0 0.0
89 4 0 270 0 0 0.0
90 4 0 272 0 0 0.0
91 4 0 273 0 0 0.0
92 4 0 276 0 0 0.0
93 4 0 278 0 0 0.0
94 4 0 280 0 0 0.0
95 4 0 280 0 0 0.0
96 4 0 281 0 0 0.0
97 4 0 282 0 0 0.0
98 4 0 284 0 0 0.0
99 4 0 284 0 0 0.0
100 4 0 285 0 0 0.0
101 4 0 285 0 0 0.0
102 4 0 286 0 0 0.0
103 4 0 287 0 0 0.0
104 4 0 289 0 0 0.0
105 4 0 290 0 0 0.0
106 4 0 291 0 0 0.0
107 4 0 291 0 0 0.0
108 4 0 293 0 0 0.0
109 4 0 294 0 0 0.0
110 4 0 296 0 0 0.0
111 4 0 298 0 0 0.0
112 4 0 298 0 0 0.0
113 4 0 300 0 0 0.0
114 4 0 300 0 0 0.0
115 4 0 300 0 0 0.0
116 4 0 301 0 0 0.0
117 4 0 302 0 0 0.0
118 4 0 304 0 0 0.0
119 4 0 305 0 0 0.0
120 4 0 306 0 0 0.0
121 4 0 308 0 0 0.0
122 4 0 309 0 0 0.0
123 4 0 312 0 0 0.0
124 4 0 314 0 0 0.0
125 4 0 314 0 0 0.0
126 4 0 316 0 0 0.0
127 4 0 316 0 0 0.0
128 4 0 316 0 0 0.0
129 4 0 317 0 0 0.0
130 4 0 318 0 0 0.0
131 4 0 318 0 0 0.0
132 4 0 321 0 0 0.0
133 4 0 321 0 0 0.0
134 4 0 321 0 0 0.0
135 4 0 321 0 0 0.0
136 4 0 321 0 0 0.0
137 4 0 322 0 0 0.0
138 4 0 325 0 0 0.0
139 4 0 326 0 0 0.0
140 4 0 327 0 0 0.0
141 4 0 329 0 0 0.0
142 4 0 331 0 0 0.0
143 4 0 333 0 0 0.0
144 4 0 336 0 0 0.0
145 4 0 340 0 0 0.0
146 4 0 341 0 0 0.0
147 4 0 343 0 0 0.0
148 4 0 345 0 0 0.0
149 4 0 345 0 0 0.0
150 4 0 345 0 0 0.0
151 4 0 345 0 0 0.0
152 4 0 345 0 0 0.0
153 4 0 345 0 0 0.0
154 4 0 346 0 0 0.0
155 4 0 347 0 0 0.0
156 4 0 347 0 0 0.0
157 4 0 347 0 0 0.0
158 4 0 347 0 0 0.0
159 4 0 347 0 0 0.0
160 4 0 349 0 0 0.0
161 4 0 350 0 0 0.0
162 4 0 351 0 0 0.0
163 4 0 351 0 0 0.0
164 4 0 351 0 0 0.0
165 4 0 351 0 0 0.0
166 4 0 351 0 0 0.0
167 4 0 352 0 0 0.0
168 4 0 352 0 0 0.0
169 4 0 353 0 0 0.0
170 4 0 353 0 0 0.0
171 4 0 354 0 0 0.0
172 4 0 354 0 0 0.0
173 4 0 355 0 0 0.0
174 4 0 355 0 0 0.0
175 4 0 355 0 0 0.0
176 4 0 356 0 0 0.0
177 4 0 357 0 0 0.0
178 4 0 357 0 0 0.0
179 4 0 358 0 0 0.0
180 4 0 358 0 0 0.0
181 4 0 359 0 0 0.0
182 4 0 359 0 0 0.0
183 4 0 360 0 0 0.0
184 4 0 360 0 0 0.0
185 4 0 361 0 0 0.0
186 4 0 363 0 0 0.0
187 4 0 363 0 0 0.0
188 4 0 364 0 0 0.0
189 4 0 365 0 0 0.0
190 4 0 365 0 0 0.0
191 4 0 365 0 0 0.0
192 4 0 366 0 0 0.0
193 4 0 366 0 0 0.0
194 4 0 368 0 0 0.0
195 4 0 368 0 0 0.0
196 4 0 370 0 0 0.0
197 4 0 370 0 0 0.0
198 4 0 370 0 0 0.0
199 4 0 370 0 0 0.0
200 4 0 370 0 0 0.0
201 4 0 370 0 0 0.0
202 4 0 370 0 0 0.0
203 4 0 371 0 0 0.0
204 4 0 371 0 0 0.0
205 4 0 371 0 0 0.0
206 4 0 371 0 0 0.0
207 4 0 371 0 0 0.0
208 4 0 372 0 0 0.0
209 4 0 373 0 0 0.0
210 4 0 374 0 0 0.0
211 4 0 376 0 0 0.0
212 4 0 376 0 0 0.0
213 4 0 377 0 0 0.0
214 4 0 378 0 0 0.0
215 4 0 378 0 0 0.0
216 4 0 379 0 0 0.0
217 4 0 380 0 0 0.0
218 4 0 380 0 0 0.0
219 4 0 381 0 0 0.0
220 4 0 381 0 0 0.0
221 4 0 381 0 0 0.0
222 4 0 381 0 0 0.0
223 4 0 381 0 0 0.0
224 4 0 382 0 0 0.0
225 4 0 384 0 0 0.0
226 4 0 384 0 0 0.0
227 4 0 385 0 0 0.0
228 4 0 387 0 0 0.0
229 4 0 388 0 0 0.0
230 4 0 389 0 0 0.0
231 4 0 389 0 0 0.0
232 4 0 390 0 0 0.0
233 4 0 390 0 0 0.0
234 4 0 391 0 0 0.0
235 4 0 391 0 0 0.0
236 4 0 391 0 0 0.0
237 4 0 391 0 0 0.0
238 4 0 391 0 0 0.0
239 4 0 391 0 0 0.0
240 4 0 392 0 0 0.0
241 4 0 393 0 0 0.0
242 4 0 393 0 0 0.0
243 4 0 393 0 0 0.0
244 4 0 393 0 0 0.0
245 4 0 393 0 0 0.0
246 4 0 393 0 0 0.0
247 4 0 393 0 0 0.0
248 4 0 394 0 0 0.0
249 4 0 395 0 0 0.0
250 4 0 395 0 0 0.0
251 4 0 395 0 0 0.0
252 4 0 395 0 0 0.0
253 4 0 396 0 0 0.0
254 4 0 396 0 0 0.0
255 4 0 396 0 0 0.0
256 4 0 396 0 0 0.0
257 4 0 397 0 0 0.0
258 4 0 399 0 0 0.0
259 4 0 399 0 0 0.0
260 4 0 400 0 0 0.0
261 4 0 401 0 0 0.0
262 4 0 401 0 0 0.0
263 4 0 401 0 0 0.0
264 4 0 401 0 0 0.0
265 4 0 401 0 0 0.0
266 4 0 402 0 0 0.0
267 4 0 402 0 0 0.0
268 4 0 402 0 0 0.0
269 4 0 402 0 0 0.0
270 4 0 402 0 0 0.0
271 4 0 402 0 0 0.0
272 4 0 402 0 0 0.0
273 4 0 402 0 0 0.0
274 4 0 403 0 0 0.0
275 4 0 403 0 0 0.0
276 4 0 405 0 0 0.0
277 4 0 405 0 0 0.0
278 4 0 405 0 0 0.0
279 4 0 405 0 0 0.0
280 4 0 406 0 0 0.0
281 4 0 406 0 0 0.0
282 4 0 407 0 0 0.0
283 4 0 407 0 0 0.0
284 4 0 407 0 0 0.0
285 4 0 408 0 0 0.0
286 4 0 408 0 0 0.0
287 4 0 408 0 0 0.0
288 4 0 409 0 0 0.0
289 4 0 409 0 0 0.0
290 4 0 409 0 0 0.0
291 4 0 410 0 0 0.0
292 4 0 410 0 0 0.0
293 4 0 410 0 0 0.0
294 4 0 410 0 0 0.0
295 4 0 412 0 0 0.0
296 4 0 413 0 0 0.0
297 4 0 414 0 0 0.0
298 4 0 414 0 0 0.0
299 4 0 414 0 0 0.0
300 4 0 414 0 0 0.0
301 4 0 414 0 0 0.0
302 4 0 414 0 0 0.0
303 4 0 415 0 0 0.0
304 4 0 416 0 0 0.0
305 4 0 417 0 0 0.0
306 4 0 418 0 0 0.0
307 4 0 419 0 0 0.0
308 4 0 419 0 0 0.0
309 4 0 419 0 0 0.0
310 4 0 419 0 0 0.0
311 4 0 419 0 0 0.0
312 4 0 420 0 0 0.0
313 4 0 420 0 0 0.0
314 4 0 420 0 0 0.0
315 4 0 420 0 0 0.0
316 4 0 420 0 0 0.0
317 4 0 421 0 0 0.0
318 4 0 422 0 0 0.0
319 4 0 422 0 0 0.0
320 4 0 422 0 0 0.0
321 4 0 422 0 0 0.0
322 4 0 422 0 0 0.0
323 4 0 422 0 0 0.0
324 4 0 422 0 0 0.0
325 4 0 422 0 0 0.0
326 4 0 423 0 0 0.0
327 4 0 423 0 0 0.0
328 4 0 423 0 0 0.0
329 4 0 423 0 0 0.0
330 4 0 423 0 0 0.0
331 4 0 423 0 0 0.0
332 4 0 425 0 0 0.0
333 4 0 426 0 0 0.0
334 4 0 426 0 0 0.0
335 4 0 426 0 0 0.0
336 4 0 427 0 0 0.0
337 4 0 427 0 0 0.0
338 4 0 427 0 0 0.0
339 4 0 427 0 0 0.0
340 4 0 427 0 0 0.0
341 4 0 428 0 0 0.0
342 4 0 428 0 0 0.0
343 4 0 428 0 0 0.0
344 4 0 428 0 0 0.0
345 4 0 428 0 0 0.0
346 4 0 429 0 0 0.0
347 4 0 430 0 0 0.0
348 4 0 431 0 0 0.0
349 4 0 431 0 0 0.0
350 4 0 431 0 0 0.0
351 4 0 431 0 0 0.0
352 4 0 431 0 0 0.0
353 4 0 431 0 0 0.0
354 4 0 431 0 0 0.0
355 4 0 431 0 0 0.0
356 4 0 431 0 0 0.0
357 4 0 432 0 0 0.0
358 4 0 434 0 0 0.0
359 4 0 435 0 0 0.0
360 4 0 435 0 0 0.0
361 4 0 435 0 0 0.0
362 4 0 435 0 0 0.0
363 4 0 435 0 0 0.0
364 4 0 435 0 0 0.0
365 4 0 435 0 0 0.0
366 4 0 438 0 0 0.0
367 4 0 438 0 0 0.0
368 4 0 439 0 0 0.0
369 4 0 439 0 0 0.0
370 4 0 439 0 0 0.0
371 4 0 440 0 0 0.0
372 4 0 440 0 0 0.0
373 4 0 441 0 0 0.0
374 4 0 442 0 0 0.0
375 4 0 442 0 0 0.0
376 4 0 442 0 0 0.0
377 4 0 442 0 0 0.0
378 4 0 442 0 0 0.0
379 4 0 442 0 0 0.0
380 4 0 442 0 0 0.0
381 4 0 443 0 0 0.0
382 4 0 444 0 0 0.0
383 4 0 444 0 0 0.0
384 4 0 444 0 0 0.0
385 4 0 444 0 0 0.0
386 4 0 445 0 0 0.0
387 4 0 445 0 0 0.0
388 4 0 445 0 0 0.0
389 4 0 445 0 0 0.0
390 4 0 445 0 0 0.0
391 4 0 445 0 0 0.0
392 4 0 445 0 0 0.0
393 4 0 445 0 0 0.0
394 4 0 445 0 0 0.0
395 4 0 445 0 0 0.0
396 4 0 445 0 0 0.0
397 4 0 445 0 0 0.0
398 4 0 445 0 0 0.0
399 4 0 445 0 0 0.0
400 4 0 445 0 0 0.0
401 4 0 445 0 0 0.0
402 4 0 445 0 0 0.0
403 4 0 445 0 0 0.0
404 4 0 446 0 0 0.0
405 4 0 446 0 0 0.0
406 4 0 446 0 0 0.0
407 4 0 446 0 0 0.0
408 4 0 447 0 0 0.0
409 4 0 447 0 0 0.0
410 4 0 447 0 0 0.0
411 4 0 447 0 0 0.0
412 4 0 448 0 0 0.0
413 4 0 449 0 0 0.0
414 4 0 449 0 0 0.0
415 4 0 449 0 0 0.0
416 4 0 449 0 0 0.0
417 4 0 449 0 0 0.0
418 4 0 449 0 0 0.0
419 4 0 450 0 0 0.0
420 4 0 450 0 0 0.0
421 4 0 450 0 0 0.0
422 4 0 450 0 0 0.0
423 4 0 450 0 0 0.0
424 4 0 450 0 0 0.0
425 4 0 450 0 0 0.0
426 4 0 450 0 0 0.0
427 4 0 450 0 0 0.0
428 4 0 450 0 0 0.0
429 4 0 450 0 0 0.0
430 4 0 451 0 0 0.0
431 4 0 451 0 0 0.0
432 4 0 451 0 0 0.0
433 4 0 451 0 0 0.0
434 4 0 451 0 0 0.0
435 4 0 451 0 0 0.0
436 4 0 451 0 0 0.0
437 4 0 451 0 0 0.0
438 4 0 451 0 0 0.0
439 4 0 452 0 0 0.0
440 4 0 452 0 0 0.0
441 4 0 453 0 0 0.0
442 4 0 453 0 0 0.0
443 4 0 453 0 0 0.0
444 4 0 453 0 0 0.0
445 4 0 453 0 0 0.0
446 4 0 453 0 0 0.0
447 4 0 453 0 0 0.0
448 4 0 453 0 0 0.0
449 4 0 454 0 0 0.0
450 4 0 455 0 0 0.0
451 4 0 455 0 0 0.0
452 4 0 455 0 0 0.0
453 4 0 455 0 0 0.0
454 4 0 455 0 0 0.0
455 4 0 455 0 0 0.0
456 4 0 456 0 0 0.0
457 4 0 457 0 0 0.0
458 4 0 458 0 0 0.0
459 4 0 458 0 0 0.0
460 4 0 458 0 0 0.0
461 4 0 458 0 0 0.0
462 4 0 458 0 0 0.0
463 4 0 460 0 0 0.0
464 4 0 460 0 0 0.0
465 4 0 460 0 0 0.0
466 4 0 460 0 0 0.0
467 4 0 460 0 0 0.0
468 4 0 461 0 0 0.0
469 4 0 461 0 0 0.0
470 4 0 461 0 0 0.0
471 3 0 463 0 0 0.0
472 2 1 463 1 1 0.1
473 3 0 464 0 0 0.0
473 2 1 464 1 1 0.1
474 2 1 464 1 1 0.1
475 2 1 464 1 1 0.1
476 2 0 465 0 0 0.0
477 2 0 465 0 0 0.0
478 2 0 466 0 0 0.0
479 2 0 466 0 0 0.0
480 2 0 466 0 0 0.0
481 2 0 466 0 0 0.0
482 2 0 466 0 0 0.0
483 2 0 466 0 0 0.0
484 2 0 466 0 0 0.0
485 2 0 466 0 0 0.0
486 2 0 466 0 0 0.0
487 2 0 466 0 0 0.0
488 2 0 466 0 0 0.0
489 2 0 467 0 0 0.0
490 2 0 468 0 0 0.0
491 2 0 469 0 0 0.0
492 2 0 469 0 0 0.0
493 2 0 469 0 0 0.0
494 2 0 469 0 0 0.0
495 2 0 469 0 0 0.0
496 2 0 470 0 0 0.0
497 2 0 470 0 0 0.0
498 2 0 470 0 0 0.0
499 2 0 470 0 0 0.0
500 2 0 470 0 0 0.0
501 2 0 470 0 0 0.0
502 2 0 471 0 0 0.0
503 2 0 472 0 0 0.0
504 2 0 473 0 0 0.0
505 2 0 473 0 0 0.0
506 2 0 473 0 0 0.0
507 2 0 473 0 0 0.0
508 2 0 473 0 0 0.0
509 2 0 473 0 0 0.0
510 2 0 474 0 0 0.0
511 2 0 474 0 0 0.0
512 2 0 474 0 0 0.0
513 2 0 474 0 0 0.0
514 2 0 474 0 0 0.0
515 2 0 474 0 0 0.0
516 2 0 474 0 0 0.0
517 2 0 475 0 0 0.0
518 2 0 475 0 0 0.0
519 2 0 476 0 0 0.0
520 2 0 476 0 0 0.0
521 2 0 476 0 0 0.0
522 2 0 476 0 0 0.0
522 1 2 476 2 2 0.2
523 2 0 476 0 0 0.0
524 2 0 476 0 0 0.0
525 2 0 476 0 0 0.0
526 2 0 476 0 0 0.0
527 2 0 476 0 0 0.0
528 2 0 476 0 0 0.0
529 2 0 476 0 0 0.0
530 2 0 477 0 0 0.0
531 2 0 477 0 0 0.0
532 2 0 477 0 0 0.0
533 2 0 477 0 0 0.0
534 2 0 477 0 0 0.0
535 2 0 477 0 0 0.0
535 1 2 477 2 2 0.2
536 2 0 477 0 0 0.0
537 2 0 477 0 0 0.0
538 2 0 478 0 0 0.0
539 2 0 478 0 0 0.0
540 2 0 478 0 0 0.0
541 2 0 478 0 0 0.0
542 2 0 478 0 0 0.0
543 2 0 478 0 0 0.0
544 2 0 478 0 0 0.0
545 2 0 478 0 0 0.0
546 2 0 479 0 0 0.0
547 2 0 480 0 0 0.0
548 2 0 480 0 0 0.0
548 1 2 480 2 2 0.2
549 2 0 480 0 0 0.0
550 2 0 480 0 0 0.0
551 2 0 480 0 0 0.0
552 2 0 481 0 0 0.0
553 2 0 481 0 0 0.0
554 2 0 481 0 0 0.0
